id,gender,state,edu,edu2,age,ps_weights,duration_seconds,task_number,settle_binary,security,security_binary,culture,culture_binary,jobs,jobs_binary,group_edu,group_men,men0,men25,men50,men75,men100,startDate
141,Female,Brandenburg,"University degree (diploma, bachelor's or master's)",University,55,1.533867059,508,3,1,6,1,2,1,3,1,10,0,1,0,0,0,0,12/28/16 13:40
141,Female,Brandenburg,"University degree (diploma, bachelor's or master's)",University,55,1.533867059,508,3,0,6,1,3,1,3,1,30,50,0,0,1,0,0,12/28/16 13:40
141,Female,Brandenburg,"University degree (diploma, bachelor's or master's)",University,55,1.533867059,508,4,1,4,0,3,1,3,1,30,0,1,0,0,0,0,12/28/16 13:40
141,Female,Brandenburg,"University degree (diploma, bachelor's or master's)",University,55,1.533867059,508,4,0,6,1,3,1,3,1,30,25,0,1,0,0,0,12/28/16 13:40
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,1,1,4,0,6,0,4,0,0,50,0,0,1,0,0,12/29/16 09:29
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,1,0,4,0,6,0,4,0,0,100,0,0,0,0,1,12/29/16 09:29
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,2,1,4,0,4,0,6,0,30,0,1,0,0,0,0,12/29/16 09:29
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,2,0,4,0,6,0,4,0,0,100,0,0,0,0,1,12/29/16 09:29
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,3,1,4,0,4,0,6,0,10,25,0,1,0,0,0,12/29/16 09:29
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,3,0,6,1,4,0,4,0,30,75,0,0,0,1,0,12/29/16 09:29
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,4,1,4,0,6,0,4,0,30,25,0,1,0,0,0,12/29/16 09:29
142,Female,Sachsen,Secondary school leaving certificate,Low,20,0.776059806,780,4,0,6,1,4,0,4,0,20,100,0,0,0,0,1,12/29/16 09:29
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,1,1,2,0,4,0,3,1,10,50,0,0,1,0,0,12/24/16 06:18
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,1,0,2,0,4,0,3,1,0,100,0,0,0,0,1,12/24/16 06:18
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,2,1,2,0,4,0,4,0,30,25,0,1,0,0,0,12/24/16 06:18
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,2,0,4,0,2,1,4,0,30,25,0,1,0,0,0,12/24/16 06:18
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,3,1,2,0,4,0,3,1,10,75,0,0,0,1,0,12/24/16 06:18
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,3,0,2,0,4,0,2,1,30,75,0,0,0,1,0,12/24/16 06:18
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,4,1,2,0,4,0,2,1,10,25,0,1,0,0,0,12/24/16 06:18
143,Female,Bayern,"University degree (diploma, bachelor's or master's)",University,24,1.198288533,285,4,0,2,0,4,0,3,1,20,0,1,0,0,0,0,12/24/16 06:18
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,1,1,5,1,2,1,7,0,10,75,0,0,0,1,0,12/29/16 09:09
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,1,0,5,1,2,1,6,0,10,100,0,0,0,0,1,12/29/16 09:09
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,2,,6,1,2,1,7,0,30,100,0,0,0,0,1,12/29/16 09:09
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,2,,6,1,1,1,1,1,10,25,0,1,0,0,0,12/29/16 09:09
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,3,1,6,1,3,1,7,0,20,50,0,0,1,0,0,12/29/16 09:09
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,3,0,6,1,2,1,6,0,0,100,0,0,0,0,1,12/29/16 09:09
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,4,1,7,1,1,1,7,0,30,25,0,1,0,0,0,12/29/16 09:09
144,Male,Bayern,Degree in vocational education,Low,65,0.549011747,469,4,0,7,1,1,1,7,0,20,25,0,1,0,0,0,12/29/16 09:09
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,1,1,5,1,1,1,4,0,30,50,0,0,1,0,0,12/29/16 01:29
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,1,0,1,0,2,1,1,1,0,75,0,0,0,1,0,12/29/16 01:29
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,2,1,1,0,6,0,1,1,30,0,1,0,0,0,0,12/29/16 01:29
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,2,0,6,1,1,1,6,0,0,0,1,0,0,0,0,12/29/16 01:29
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,3,1,2,0,2,1,2,1,30,50,0,0,1,0,0,12/29/16 01:29
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,3,0,6,1,1,1,1,1,0,75,0,0,0,1,0,12/29/16 01:29
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,4,1,1,0,6,0,6,0,0,75,0,0,0,1,0,12/29/16 01:29
145,Female,Nordrhein-Westfalen,Entrance qualification for studies at universities of applied sciences,High,33,0.729518877,328,4,0,6,1,1,1,6,0,0,50,0,0,1,0,0,12/29/16 01:29
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,1,1,7,1,1,1,1,1,0,50,0,0,1,0,0,12/30/16 03:15
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,1,0,7,1,1,1,7,0,20,100,0,0,0,0,1,12/30/16 03:15
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,2,1,6,1,1,1,5,0,20,0,1,0,0,0,0,12/30/16 03:15
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,2,0,6,1,1,1,6,0,30,25,0,1,0,0,0,12/30/16 03:15
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,3,1,6,1,1,1,4,0,20,25,0,1,0,0,0,12/30/16 03:15
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,3,0,6,1,1,1,4,0,30,50,0,0,1,0,0,12/30/16 03:15
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,4,1,7,1,1,1,1,1,30,50,0,0,1,0,0,12/30/16 03:15
146,Female,Nordrhein-Westfalen,Degree in vocational education,Low,66,0.517041106,398,4,0,7,1,1,1,1,1,10,0,1,0,0,0,0,12/30/16 03:15
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,1,1,2,0,6,0,5,0,0,75,0,0,0,1,0,12/28/16 15:11
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,1,0,6,1,2,1,4,0,20,25,0,1,0,0,0,12/28/16 15:11
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,2,1,5,1,2,1,4,0,10,0,1,0,0,0,0,12/28/16 15:11
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,2,0,5,1,3,1,4,0,10,25,0,1,0,0,0,12/28/16 15:11
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,3,1,2,0,5,0,5,0,0,50,0,0,1,0,0,12/28/16 15:11
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,3,0,4,0,4,0,4,0,10,0,1,0,0,0,0,12/28/16 15:11
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,4,1,4,0,4,0,4,0,20,100,0,0,0,0,1,12/28/16 15:11
147,Female,Hessen,Intermediate school-leaving certificate,Medium,47,1.192749064,536,4,0,4,0,4,0,4,0,10,75,0,0,0,1,0,12/28/16 15:11
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,1,1,4,0,5,0,5,0,30,25,0,1,0,0,0,12/28/16 12:45
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,1,0,5,1,5,0,3,1,30,50,0,0,1,0,0,12/28/16 12:45
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,2,1,6,1,3,1,5,0,20,25,0,1,0,0,0,12/28/16 12:45
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,2,0,6,1,3,1,4,0,20,25,0,1,0,0,0,12/28/16 12:45
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,3,1,6,1,4,0,4,0,10,50,0,0,1,0,0,12/28/16 12:45
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,3,0,5,1,3,1,2,1,0,100,0,0,0,0,1,12/28/16 12:45
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,4,1,5,1,5,0,4,0,30,50,0,0,1,0,0,12/28/16 12:45
148,Male,Nordrhein-Westfalen,"University degree (diploma, bachelor's or master's)",University,32,0.868243618,488,4,0,6,1,3,1,3,1,10,100,0,0,0,0,1,12/28/16 12:45
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,1,1,4,0,4,0,4,0,0,25,0,1,0,0,0,12/23/16 01:48
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,1,0,5,1,3,1,4,0,0,25,0,1,0,0,0,12/23/16 01:48
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,2,1,4,0,4,0,4,0,20,50,0,0,1,0,0,12/23/16 01:48
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,2,0,5,1,3,1,4,0,10,100,0,0,0,0,1,12/23/16 01:48
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,3,1,5,1,2,1,4,0,10,100,0,0,0,0,1,12/23/16 01:48
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,3,0,3,0,4,0,4,0,30,100,0,0,0,0,1,12/23/16 01:48
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,4,1,5,1,4,0,4,0,30,0,1,0,0,0,0,12/23/16 01:48
149,Male,Hessen,"University degree (diploma, bachelor's or master's)",University,73,1.306991647,587,4,0,5,1,2,1,4,0,30,50,0,0,1,0,0,12/23/16 01:48
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,1,1,5,1,4,0,4,0,30,25,0,1,0,0,0,12/29/16 09:15
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,1,0,6,1,1,1,3,1,10,25,0,1,0,0,0,12/29/16 09:15
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,2,1,6,1,2,1,5,0,0,75,0,0,0,1,0,12/29/16 09:15
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,2,0,5,1,2,1,5,0,20,50,0,0,1,0,0,12/29/16 09:15
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,3,1,3,0,4,0,4,0,20,75,0,0,0,1,0,12/29/16 09:15
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,3,0,6,1,1,1,2,1,0,0,1,0,0,0,0,12/29/16 09:15
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,4,1,5,1,3,1,5,0,20,75,0,0,0,1,0,12/29/16 09:15
150,Male,Bayern,Secondary school leaving certificate,Low,69,0.780703897,292,4,0,5,1,1,1,5,0,10,100,0,0,0,0,1,12/29/16 09:15
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,1,1,4,0,5,0,5,0,30,25,0,1,0,0,0,12/29/16 11:47
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,1,0,5,1,2,1,1,1,10,25,0,1,0,0,0,12/29/16 11:47
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,2,1,4,0,4,0,4,0,10,100,0,0,0,0,1,12/29/16 11:47
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,2,0,5,1,2,1,1,1,0,0,1,0,0,0,0,12/29/16 11:47
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,3,1,4,0,4,0,4,0,10,50,0,0,1,0,0,12/29/16 11:47
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,3,0,4,0,4,0,4,0,0,50,0,0,1,0,0,12/29/16 11:47
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,4,1,4,0,4,0,4,0,30,75,0,0,0,1,0,12/29/16 11:47
151,Female,Baden-Wuerttemberg,Degree in vocational education,Low,65,0.713187152,524,4,0,4,0,4,0,4,0,20,100,0,0,0,0,1,12/29/16 11:47
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,1,1,4,0,4,0,3,1,10,50,0,0,1,0,0,12/27/16 02:14
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,1,0,4,0,4,0,2,1,20,50,0,0,1,0,0,12/27/16 02:14
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,2,1,4,0,4,0,2,1,30,50,0,0,1,0,0,12/27/16 02:14
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,2,0,4,0,4,0,5,0,10,50,0,0,1,0,0,12/27/16 02:14
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,3,1,4,0,4,0,4,0,0,0,1,0,0,0,0,12/27/16 02:14
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,3,0,5,1,4,0,4,0,10,100,0,0,0,0,1,12/27/16 02:14
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,4,1,4,0,4,0,4,0,20,0,1,0,0,0,0,12/27/16 02:14
152,Female,Nordrhein-Westfalen,Intermediate school-leaving certificate,Medium,41,1.339930501,233,4,0,4,0,4,0,4,0,30,50,0,0,1,0,0,12/27/16 02:14
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,1,1,4,0,4,0,4,0,10,25,0,1,0,0,0,12/24/16 14:32
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,1,0,5,1,1,1,6,0,20,50,0,0,1,0,0,12/24/16 14:32
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,2,1,4,0,3,1,3,1,20,25,0,1,0,0,0,12/24/16 14:32
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,2,0,7,1,1,1,6,0,0,75,0,0,0,1,0,12/24/16 14:32
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,3,1,4,0,4,0,4,0,30,25,0,1,0,0,0,12/24/16 14:32
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,3,0,4,0,4,0,4,0,10,25,0,1,0,0,0,12/24/16 14:32
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,4,1,4,0,4,0,4,0,0,100,0,0,0,0,1,12/24/16 14:32
153,Female,Nordrhein-Westfalen,Secondary school leaving certificate,Low,37,0.511418384,352,4,0,4,0,4,0,4,0,0,0,1,0,0,0,0,12/24/16 14:32
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,1,1,3,0,5,0,4,0,20,75,0,0,0,1,0,12/28/16 08:13
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,1,0,6,1,5,0,5,0,20,50,0,0,1,0,0,12/28/16 08:13
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,2,1,4,0,5,0,4,0,30,50,0,0,1,0,0,12/28/16 08:13
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,2,0,7,1,1,1,7,0,30,100,0,0,0,0,1,12/28/16 08:13
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,3,1,2,0,5,0,4,0,0,0,1,0,0,0,0,12/28/16 08:13
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,3,0,5,1,2,1,5,0,0,25,0,1,0,0,0,12/28/16 08:13
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,4,1,3,0,5,0,4,0,0,25,0,1,0,0,0,12/28/16 08:13
154,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,550,4,0,5,1,2,1,4,0,30,100,0,0,0,0,1,12/28/16 08:13
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,1,1,3,0,5,0,4,0,10,100,0,0,0,0,1,12/30/16 00:38
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,1,0,5,1,2,1,4,0,10,75,0,0,0,1,0,12/30/16 00:38
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,2,1,6,1,2,1,4,0,10,75,0,0,0,1,0,12/30/16 00:38
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,2,0,3,0,5,0,4,0,20,25,0,1,0,0,0,12/30/16 00:38
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,3,1,6,1,2,1,4,0,10,100,0,0,0,0,1,12/30/16 00:38
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,3,0,4,0,4,0,4,0,0,75,0,0,0,1,0,12/30/16 00:38
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,4,1,4,0,5,0,4,0,20,0,1,0,0,0,0,12/30/16 00:38
155,Male,Rheinland-Pfalz,Secondary school leaving certificate,Low,57,0.839394277,304,4,0,6,1,2,1,4,0,30,100,0,0,0,0,1,12/30/16 00:38
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,1,1,4,0,6,0,5,0,0,50,0,0,1,0,0,12/23/16 09:35
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,1,0,4,0,5,0,5,0,20,75,0,0,0,1,0,12/23/16 09:35
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,2,1,4,0,6,0,6,0,20,25,0,1,0,0,0,12/23/16 09:35
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,2,0,5,1,3,1,6,0,10,100,0,0,0,0,1,12/23/16 09:35
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,3,1,4,0,3,1,4,0,10,25,0,1,0,0,0,12/23/16 09:35
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,3,0,5,1,3,1,7,0,10,100,0,0,0,0,1,12/23/16 09:35
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,4,1,3,0,4,0,4,0,30,100,0,0,0,0,1,12/23/16 09:35
156,Male,Hamburg,Intermediate school-leaving certificate,Medium,25,0.887200745,388,4,0,3,0,4,0,3,1,0,50,0,0,1,0,0,12/23/16 09:35
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,1,1,5,1,3,1,3,1,10,75,0,0,0,1,0,12/28/16 02:01
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,1,0,6,1,2,1,2,1,30,50,0,0,1,0,0,12/28/16 02:01
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,2,1,5,1,3,1,3,1,20,50,0,0,1,0,0,12/28/16 02:01
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,2,0,5,1,2,1,3,1,10,50,0,0,1,0,0,12/28/16 02:01
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,3,1,5,1,3,1,3,1,10,0,1,0,0,0,0,12/28/16 02:01
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,3,0,5,1,2,1,5,0,10,50,0,0,1,0,0,12/28/16 02:01
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,4,1,6,1,2,1,6,0,30,75,0,0,0,1,0,12/28/16 02:01
157,Male,Baden-Wuerttemberg,Secondary school leaving certificate,Low,28,1.086806623,316,4,0,6,1,2,1,6,0,20,100,0,0,0,0,1,12/28/16 02:01
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,1,1,6,1,1,1,6,0,10,50,0,0,1,0,0,12/24/16 04:15
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,1,0,7,1,1,1,7,0,30,100,0,0,0,0,1,12/24/16 04:15
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,2,1,7,1,1,1,7,0,20,0,1,0,0,0,0,12/24/16 04:15
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,2,0,7,1,1,1,7,0,10,50,0,0,1,0,0,12/24/16 04:15
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,3,1,7,1,1,1,1,1,0,100,0,0,0,0,1,12/24/16 04:15
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,3,0,7,1,1,1,6,0,0,50,0,0,1,0,0,12/24/16 04:15
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,4,1,7,1,1,1,7,0,20,75,0,0,0,1,0,12/24/16 04:15
158,Male,Sachsen,Degree from polytechnic secondary school in the former German Democratic Republic,Medium,63,0.984494529,395,4,0,7,1,1,1,7,0,0,75,0,0,0,1,0,12/24/16 04:15
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,1,1,7,1,1,1,1,1,0,0,1,0,0,0,0,12/23/16 10:00
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,1,0,7,1,1,1,1,1,0,50,0,0,1,0,0,12/23/16 10:00
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,2,1,7,1,1,1,7,0,30,0,1,0,0,0,0,12/23/16 10:00
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,2,0,7,1,1,1,7,0,10,100,0,0,0,0,1,12/23/16 10:00
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,3,1,7,1,1,1,7,0,10,75,0,0,0,1,0,12/23/16 10:00
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,3,0,7,1,1,1,7,0,0,50,0,0,1,0,0,12/23/16 10:00
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,4,1,7,1,1,1,7,0,20,0,1,0,0,0,0,12/23/16 10:00
159,Male,Baden-Wuerttemberg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,46,1.524345343,419,4,0,7,1,1,1,7,0,0,75,0,0,0,1,0,12/23/16 10:00
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,1,1,3,0,3,1,5,0,0,50,0,0,1,0,0,12/29/16 12:25
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,1,0,4,0,3,1,5,0,30,25,0,1,0,0,0,12/29/16 12:25
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,2,1,4,0,3,1,5,0,10,50,0,0,1,0,0,12/29/16 12:25
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,2,0,4,0,3,1,3,1,0,25,0,1,0,0,0,12/29/16 12:25
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,3,1,5,1,3,1,5,0,10,75,0,0,0,1,0,12/29/16 12:25
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,3,0,4,0,3,1,5,0,30,100,0,0,0,0,1,12/29/16 12:25
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,4,1,5,1,3,1,5,0,10,0,1,0,0,0,0,12/29/16 12:25
160,Male,Schleswig-Holstein,Secondary school leaving certificate,Low,33,0.962562054,356,4,0,5,1,3,1,5,0,10,25,0,1,0,0,0,12/29/16 12:25
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,1,1,5,1,3,1,6,0,30,75,0,0,0,1,0,12/24/16 01:04
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,1,0,6,1,2,1,6,0,30,75,0,0,0,1,0,12/24/16 01:04
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,2,1,6,1,1,1,7,0,10,50,0,0,1,0,0,12/24/16 01:04
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,2,0,6,1,2,1,7,0,30,25,0,1,0,0,0,12/24/16 01:04
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,3,1,5,1,5,0,5,0,0,0,1,0,0,0,0,12/24/16 01:04
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,3,0,7,1,1,1,7,0,10,50,0,0,1,0,0,12/24/16 01:04
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,4,1,6,1,2,1,6,0,10,75,0,0,0,1,0,12/24/16 01:04
161,Male,Berlin,"University degree (diploma, bachelor's or master's)",University,63,0.857503549,244,4,0,7,1,2,1,6,0,30,25,0,1,0,0,0,12/24/16 01:04
162,Male,Hamburg,Intermediate school-leaving certificate,Medium,22,1.890737048,230,1,1,3,0,5,0,3,1,10,0,1,0,0,0,0,12/29/16 06:18
162,Male,Hamburg,Intermediate school-leaving certificate,Medium,22,1.890737048,230,1,0,6,1,4,0,5,0,0,100,0,0,0,0,1,12/29/16 06:18
162,Male,Hamburg,Intermediate school-leaving certificate,Medium,22,1.890737048,230,2,1,3,0,5,0,3,1,30,75,0,0,0,1,0,12/29/16 06:18
162,Male,Hamburg,Intermediate school-leaving certificate,Medium,22,1.890737048,230,2,0,4,0,5,0,4,0,10,50,0,0,1,0,0,12/29/16 06:18
162,Male,Hamburg,Intermediate school-leaving certificate,Medium,22,1.890737048,230,3,1,1,0,6,0,2,1,30,25,0,1,0,0,0,12/29/16 06:18
